category,subcategory,brand,series,modelVariant,level,name,slug,fullPath,source,status,notes,canonicalRef
Otomobil,,Audi,S7,,SERIES,S7,s7,Vasıta > Otomobil > Audi > S7,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Audi,S8,,SERIES,S8,s8,Vasıta > Otomobil > Audi > S8,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Audi,TT,,SERIES,TT,tt,Vasıta > Otomobil > Audi > TT,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Audi,TT,1.8 T,MODEL_VARIANT,1.8 T,1-8-t,Vasıta > Otomobil > Audi > TT > 1.8 T,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Audi,TT,2.0 TFSI,MODEL_VARIANT,2.0 TFSI,2-0-tfsi,Vasıta > Otomobil > Audi > TT > 2.0 TFSI,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Audi,TT,TTS,MODEL_VARIANT,TTS,tts,Vasıta > Otomobil > Audi > TT > TTS,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Audi,TT,TT RS,MODEL_VARIANT,TT RS,tt-rs,Vasıta > Otomobil > Audi > TT > TT RS,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Bajaj,Qute,,SERIES,Qute,qute,Vasıta > Otomobil > Bajaj > Qute,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Bentley,Arnage,,SERIES,Arnage,arnage,Vasıta > Otomobil > Bentley > Arnage,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Bentley,Azure,,SERIES,Azure,azure,Vasıta > Otomobil > Bentley > Azure,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Bentley,Bentayga,,SERIES,Bentayga,bentayga,Vasıta > Otomobil > Bentley > Bentayga,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Bentley,Brooklands,,SERIES,Brooklands,brooklands,Vasıta > Otomobil > Bentley > Brooklands,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Bentley,Continental Flying Spur,,SERIES,Continental Flying Spur,continental-flying-spur,Vasıta > Otomobil > Bentley > Continental Flying Spur,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Bentley,Continental GT,,SERIES,Continental GT,continental-gt,Vasıta > Otomobil > Bentley > Continental GT,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Bentley,Flying Spur,,SERIES,Flying Spur,flying-spur,Vasıta > Otomobil > Bentley > Flying Spur,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Bentley,Mulsanne,,SERIES,Mulsanne,mulsanne,Vasıta > Otomobil > Bentley > Mulsanne,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Bentley,Turbo R,,SERIES,Turbo R,turbo-r,Vasıta > Otomobil > Bentley > Turbo R,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,1 Serisi,,SERIES,1 Serisi,1-serisi,Vasıta > Otomobil > BMW > 1 Serisi,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,1 Serisi,116d,MODEL_VARIANT,116d,116d,Vasıta > Otomobil > BMW > 1 Serisi > 116d,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,1 Serisi,116i,MODEL_VARIANT,116i,116i,Vasıta > Otomobil > BMW > 1 Serisi > 116i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,1 Serisi,118d,MODEL_VARIANT,118d,118d,Vasıta > Otomobil > BMW > 1 Serisi > 118d,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,1 Serisi,118i,MODEL_VARIANT,118i,118i,Vasıta > Otomobil > BMW > 1 Serisi > 118i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,1 Serisi,120d,MODEL_VARIANT,120d,120d,Vasıta > Otomobil > BMW > 1 Serisi > 120d,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,1 Serisi,120i,MODEL_VARIANT,120i,120i,Vasıta > Otomobil > BMW > 1 Serisi > 120i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,1 Serisi,125i,MODEL_VARIANT,125i,125i,Vasıta > Otomobil > BMW > 1 Serisi > 125i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,1 Serisi,M135i xDrive,MODEL_VARIANT,M135i xDrive,m135i-xdrive,Vasıta > Otomobil > BMW > 1 Serisi > M135i xDrive,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,2 Serisi,,SERIES,2 Serisi,2-serisi,Vasıta > Otomobil > BMW > 2 Serisi,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,2 Serisi,216d Active Tourer,MODEL_VARIANT,216d Active Tourer,216d-active-tourer,Vasıta > Otomobil > BMW > 2 Serisi > 216d Active Tourer,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,2 Serisi,216d Gran Coupe,MODEL_VARIANT,216d Gran Coupe,216d-gran-coupe,Vasıta > Otomobil > BMW > 2 Serisi > 216d Gran Coupe,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,2 Serisi,216d Gran Tourer,MODEL_VARIANT,216d Gran Tourer,216d-gran-tourer,Vasıta > Otomobil > BMW > 2 Serisi > 216d Gran Tourer,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,2 Serisi,218i,MODEL_VARIANT,218i,218i,Vasıta > Otomobil > BMW > 2 Serisi > 218i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,2 Serisi,218i Active Tourer,MODEL_VARIANT,218i Active Tourer,218i-active-tourer,Vasıta > Otomobil > BMW > 2 Serisi > 218i Active Tourer,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,2 Serisi,218i Gran Coupe,MODEL_VARIANT,218i Gran Coupe,218i-gran-coupe,Vasıta > Otomobil > BMW > 2 Serisi > 218i Gran Coupe,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,2 Serisi,220d,MODEL_VARIANT,220d,220d,Vasıta > Otomobil > BMW > 2 Serisi > 220d,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,2 Serisi,220i,MODEL_VARIANT,220i,220i,Vasıta > Otomobil > BMW > 2 Serisi > 220i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,2 Serisi,220 Gran Coupe,MODEL_VARIANT,220 Gran Coupe,220-gran-coupe,Vasıta > Otomobil > BMW > 2 Serisi > 220 Gran Coupe,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,2 Serisi,230i,MODEL_VARIANT,230i,230i,Vasıta > Otomobil > BMW > 2 Serisi > 230i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,2 Serisi,M2,MODEL_VARIANT,M2,m2,Vasıta > Otomobil > BMW > 2 Serisi > M2,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,3 Serisi,,SERIES,3 Serisi,3-serisi,Vasıta > Otomobil > BMW > 3 Serisi,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,3 Serisi,315,MODEL_VARIANT,315,315,Vasıta > Otomobil > BMW > 3 Serisi > 315,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,3 Serisi,316i,MODEL_VARIANT,316i,316i,Vasıta > Otomobil > BMW > 3 Serisi > 316i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,3 Serisi,318d,MODEL_VARIANT,318d,318d,Vasıta > Otomobil > BMW > 3 Serisi > 318d,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,3 Serisi,318i,MODEL_VARIANT,318i,318i,Vasıta > Otomobil > BMW > 3 Serisi > 318i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,3 Serisi,320d,MODEL_VARIANT,320d,320d,Vasıta > Otomobil > BMW > 3 Serisi > 320d,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,3 Serisi,320d xDrive,MODEL_VARIANT,320d xDrive,320d-xdrive,Vasıta > Otomobil > BMW > 3 Serisi > 320d xDrive,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,3 Serisi,320i,MODEL_VARIANT,320i,320i,Vasıta > Otomobil > BMW > 3 Serisi > 320i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,3 Serisi,320i ED,MODEL_VARIANT,320i ED,320i-ed,Vasıta > Otomobil > BMW > 3 Serisi > 320i ED,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,3 Serisi,325i,MODEL_VARIANT,325i,325i,Vasıta > Otomobil > BMW > 3 Serisi > 325i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,3 Serisi,328i,MODEL_VARIANT,328i,328i,Vasıta > Otomobil > BMW > 3 Serisi > 328i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,3 Serisi,330d,MODEL_VARIANT,330d,330d,Vasıta > Otomobil > BMW > 3 Serisi > 330d,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,3 Serisi,330i,MODEL_VARIANT,330i,330i,Vasıta > Otomobil > BMW > 3 Serisi > 330i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,3 Serisi,330i xDrive,MODEL_VARIANT,330i xDrive,330i-xdrive,Vasıta > Otomobil > BMW > 3 Serisi > 330i xDrive,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,3 Serisi,335i,MODEL_VARIANT,335i,335i,Vasıta > Otomobil > BMW > 3 Serisi > 335i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,3 Serisi,340i xDrive,MODEL_VARIANT,340i xDrive,340i-xdrive,Vasıta > Otomobil > BMW > 3 Serisi > 340i xDrive,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,4 Serisi,,SERIES,4 Serisi,4-serisi,Vasıta > Otomobil > BMW > 4 Serisi,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,4 Serisi,418i Gran Coupe,MODEL_VARIANT,418i Gran Coupe,418i-gran-coupe,Vasıta > Otomobil > BMW > 4 Serisi > 418i Gran Coupe,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,4 Serisi,420d,MODEL_VARIANT,420d,420d,Vasıta > Otomobil > BMW > 4 Serisi > 420d,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,4 Serisi,420d xDrive,MODEL_VARIANT,420d xDrive,420d-xdrive,Vasıta > Otomobil > BMW > 4 Serisi > 420d xDrive,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,4 Serisi,420i,MODEL_VARIANT,420i,420i,Vasıta > Otomobil > BMW > 4 Serisi > 420i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,4 Serisi,420i Gran Coupe,MODEL_VARIANT,420i Gran Coupe,420i-gran-coupe,Vasıta > Otomobil > BMW > 4 Serisi > 420i Gran Coupe,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,4 Serisi,428i,MODEL_VARIANT,428i,428i,Vasıta > Otomobil > BMW > 4 Serisi > 428i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,4 Serisi,430i,MODEL_VARIANT,430i,430i,Vasıta > Otomobil > BMW > 4 Serisi > 430i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,4 Serisi,430i xDrive,MODEL_VARIANT,430i xDrive,430i-xdrive,Vasıta > Otomobil > BMW > 4 Serisi > 430i xDrive,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,4 Serisi,M4,MODEL_VARIANT,M4,m4,Vasıta > Otomobil > BMW > 4 Serisi > M4,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,5 Serisi,,SERIES,5 Serisi,5-serisi,Vasıta > Otomobil > BMW > 5 Serisi,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,5 Serisi,518d,MODEL_VARIANT,518d,518d,Vasıta > Otomobil > BMW > 5 Serisi > 518d,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,5 Serisi,520d,MODEL_VARIANT,520d,520d,Vasıta > Otomobil > BMW > 5 Serisi > 520d,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,5 Serisi,520d xDrive,MODEL_VARIANT,520d xDrive,520d-xdrive,Vasıta > Otomobil > BMW > 5 Serisi > 520d xDrive,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,5 Serisi,520i,MODEL_VARIANT,520i,520i,Vasıta > Otomobil > BMW > 5 Serisi > 520i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,5 Serisi,523i,MODEL_VARIANT,523i,523i,Vasıta > Otomobil > BMW > 5 Serisi > 523i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,5 Serisi,525d,MODEL_VARIANT,525d,525d,Vasıta > Otomobil > BMW > 5 Serisi > 525d,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,5 Serisi,525i,MODEL_VARIANT,525i,525i,Vasıta > Otomobil > BMW > 5 Serisi > 525i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,5 Serisi,528i,MODEL_VARIANT,528i,528i,Vasıta > Otomobil > BMW > 5 Serisi > 528i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,5 Serisi,530d,MODEL_VARIANT,530d,530d,Vasıta > Otomobil > BMW > 5 Serisi > 530d,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,5 Serisi,530i,MODEL_VARIANT,530i,530i,Vasıta > Otomobil > BMW > 5 Serisi > 530i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,5 Serisi,530i xDrive,MODEL_VARIANT,530i xDrive,530i-xdrive,Vasıta > Otomobil > BMW > 5 Serisi > 530i xDrive,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,5 Serisi,535d,MODEL_VARIANT,535d,535d,Vasıta > Otomobil > BMW > 5 Serisi > 535d,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,5 Serisi,535i,MODEL_VARIANT,535i,535i,Vasıta > Otomobil > BMW > 5 Serisi > 535i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,5 Serisi,540i,MODEL_VARIANT,540i,540i,Vasıta > Otomobil > BMW > 5 Serisi > 540i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,5 Serisi,M5,MODEL_VARIANT,M5,m5,Vasıta > Otomobil > BMW > 5 Serisi > M5,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,6 Serisi,,SERIES,6 Serisi,6-serisi,Vasıta > Otomobil > BMW > 6 Serisi,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,6 Serisi,628Ci,MODEL_VARIANT,628Ci,628ci,Vasıta > Otomobil > BMW > 6 Serisi > 628Ci,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,6 Serisi,630i,MODEL_VARIANT,630i,630i,Vasıta > Otomobil > BMW > 6 Serisi > 630i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,6 Serisi,630d GT,MODEL_VARIANT,630d GT,630d-gt,Vasıta > Otomobil > BMW > 6 Serisi > 630d GT,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,6 Serisi,640d,MODEL_VARIANT,640d,640d,Vasıta > Otomobil > BMW > 6 Serisi > 640d,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,6 Serisi,640i,MODEL_VARIANT,640i,640i,Vasıta > Otomobil > BMW > 6 Serisi > 640i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,6 Serisi,650i,MODEL_VARIANT,650i,650i,Vasıta > Otomobil > BMW > 6 Serisi > 650i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,6 Serisi,M6,MODEL_VARIANT,M6,m6,Vasıta > Otomobil > BMW > 6 Serisi > M6,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,7 Serisi,,SERIES,7 Serisi,7-serisi,Vasıta > Otomobil > BMW > 7 Serisi,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,7 Serisi,725d,MODEL_VARIANT,725d,725d,Vasıta > Otomobil > BMW > 7 Serisi > 725d,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,7 Serisi,728i,MODEL_VARIANT,728i,728i,Vasıta > Otomobil > BMW > 7 Serisi > 728i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,7 Serisi,730d,MODEL_VARIANT,730d,730d,Vasıta > Otomobil > BMW > 7 Serisi > 730d,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,7 Serisi,730Ld,MODEL_VARIANT,730Ld,730ld,Vasıta > Otomobil > BMW > 7 Serisi > 730Ld,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,7 Serisi,730i,MODEL_VARIANT,730i,730i,Vasıta > Otomobil > BMW > 7 Serisi > 730i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,7 Serisi,735i,MODEL_VARIANT,735i,735i,Vasıta > Otomobil > BMW > 7 Serisi > 735i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,7 Serisi,740d,MODEL_VARIANT,740d,740d,Vasıta > Otomobil > BMW > 7 Serisi > 740d,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,7 Serisi,740i,MODEL_VARIANT,740i,740i,Vasıta > Otomobil > BMW > 7 Serisi > 740i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,7 Serisi,745e,MODEL_VARIANT,745e,745e,Vasıta > Otomobil > BMW > 7 Serisi > 745e,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,7 Serisi,750i,MODEL_VARIANT,750i,750i,Vasıta > Otomobil > BMW > 7 Serisi > 750i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,7 Serisi,760i,MODEL_VARIANT,760i,760i,Vasıta > Otomobil > BMW > 7 Serisi > 760i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,8 Serisi,,SERIES,8 Serisi,8-serisi,Vasıta > Otomobil > BMW > 8 Serisi,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,8 Serisi,840d xDrive,MODEL_VARIANT,840d xDrive,840d-xdrive,Vasıta > Otomobil > BMW > 8 Serisi > 840d xDrive,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,8 Serisi,840i xDrive,MODEL_VARIANT,840i xDrive,840i-xdrive,Vasıta > Otomobil > BMW > 8 Serisi > 840i xDrive,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,8 Serisi,M8,MODEL_VARIANT,M8,m8,Vasıta > Otomobil > BMW > 8 Serisi > M8,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,i Serisi,,SERIES,i Serisi,i-serisi,Vasıta > Otomobil > BMW > i Serisi,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,i Serisi,i3,MODEL_VARIANT,i3,i3,Vasıta > Otomobil > BMW > i Serisi > i3,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,i Serisi,i3s,MODEL_VARIANT,i3s,i3s,Vasıta > Otomobil > BMW > i Serisi > i3s,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,i Serisi,i4 eDrive40,MODEL_VARIANT,i4 eDrive40,i4-edrive40,Vasıta > Otomobil > BMW > i Serisi > i4 eDrive40,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,i Serisi,i4 M50,MODEL_VARIANT,i4 M50,i4-m50,Vasıta > Otomobil > BMW > i Serisi > i4 M50,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,i Serisi,i5 eDrive40,MODEL_VARIANT,i5 eDrive40,i5-edrive40,Vasıta > Otomobil > BMW > i Serisi > i5 eDrive40,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,i Serisi,i5 M60,MODEL_VARIANT,i5 M60,i5-m60,Vasıta > Otomobil > BMW > i Serisi > i5 M60,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,i Serisi,i7 xDrive60,MODEL_VARIANT,i7 xDrive60,i7-xdrive60,Vasıta > Otomobil > BMW > i Serisi > i7 xDrive60,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,i Serisi,i8,MODEL_VARIANT,i8,i8,Vasıta > Otomobil > BMW > i Serisi > i8,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,M Serisi,,SERIES,M Serisi,m-serisi,Vasıta > Otomobil > BMW > M Serisi,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,M Serisi,M1,MODEL_VARIANT,M1,m1,Vasıta > Otomobil > BMW > M Serisi > M1,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,M Serisi,M2,MODEL_VARIANT,M2,m2,Vasıta > Otomobil > BMW > M Serisi > M2,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,M Serisi,M3,MODEL_VARIANT,M3,m3,Vasıta > Otomobil > BMW > M Serisi > M3,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,M Serisi,M4,MODEL_VARIANT,M4,m4,Vasıta > Otomobil > BMW > M Serisi > M4,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,M Serisi,M5,MODEL_VARIANT,M5,m5,Vasıta > Otomobil > BMW > M Serisi > M5,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,M Serisi,M6,MODEL_VARIANT,M6,m6,Vasıta > Otomobil > BMW > M Serisi > M6,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,M Serisi,M8,MODEL_VARIANT,M8,m8,Vasıta > Otomobil > BMW > M Serisi > M8,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,Z Serisi,,SERIES,Z Serisi,z-serisi,Vasıta > Otomobil > BMW > Z Serisi,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,Z Serisi,Z1,MODEL_VARIANT,Z1,z1,Vasıta > Otomobil > BMW > Z Serisi > Z1,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,Z Serisi,Z3,MODEL_VARIANT,Z3,z3,Vasıta > Otomobil > BMW > Z Serisi > Z3,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,Z Serisi,Z4,MODEL_VARIANT,Z4,z4,Vasıta > Otomobil > BMW > Z Serisi > Z4,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BMW,Z Serisi,Z8,MODEL_VARIANT,Z8,z8,Vasıta > Otomobil > BMW > Z Serisi > Z8,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Buick,Century,,SERIES,Century,century,Vasıta > Otomobil > Buick > Century,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Buick,Electra,,SERIES,Electra,electra,Vasıta > Otomobil > Buick > Electra,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Buick,Enclave,,SERIES,Enclave,enclave,Vasıta > Otomobil > Buick > Enclave,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Buick,Encore,,SERIES,Encore,encore,Vasıta > Otomobil > Buick > Encore,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Buick,Envision,,SERIES,Envision,envision,Vasıta > Otomobil > Buick > Envision,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Buick,LaCrosse,,SERIES,LaCrosse,lacrosse,Vasıta > Otomobil > Buick > LaCrosse,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Buick,LeSabre,,SERIES,LeSabre,lesabre,Vasıta > Otomobil > Buick > LeSabre,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Buick,Park Avenue,,SERIES,Park Avenue,park-avenue,Vasıta > Otomobil > Buick > Park Avenue,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Buick,Regal,,SERIES,Regal,regal,Vasıta > Otomobil > Buick > Regal,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Buick,Riviera,,SERIES,Riviera,riviera,Vasıta > Otomobil > Buick > Riviera,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Buick,Roadmaster,,SERIES,Roadmaster,roadmaster,Vasıta > Otomobil > Buick > Roadmaster,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Buick,Skylark,,SERIES,Skylark,skylark,Vasıta > Otomobil > Buick > Skylark,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BYD,Atto 3,,SERIES,Atto 3,atto-3,Vasıta > Otomobil > BYD > Atto 3,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BYD,Atto 3,Design,MODEL_VARIANT,Design,design,Vasıta > Otomobil > BYD > Atto 3 > Design,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BYD,Dolphin,,SERIES,Dolphin,dolphin,Vasıta > Otomobil > BYD > Dolphin,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BYD,Dolphin,Comfort,MODEL_VARIANT,Comfort,comfort,Vasıta > Otomobil > BYD > Dolphin > Comfort,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BYD,Dolphin,Design,MODEL_VARIANT,Design,design,Vasıta > Otomobil > BYD > Dolphin > Design,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BYD,Han,,SERIES,Han,han,Vasıta > Otomobil > BYD > Han,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BYD,Han,Executive,MODEL_VARIANT,Executive,executive,Vasıta > Otomobil > BYD > Han > Executive,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BYD,Qin,,SERIES,Qin,qin,Vasıta > Otomobil > BYD > Qin,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BYD,Seal,,SERIES,Seal,seal,Vasıta > Otomobil > BYD > Seal,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BYD,Seal,Design,MODEL_VARIANT,Design,design,Vasıta > Otomobil > BYD > Seal > Design,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BYD,Seal,Excellence AWD,MODEL_VARIANT,Excellence AWD,excellence-awd,Vasıta > Otomobil > BYD > Seal > Excellence AWD,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BYD,Seal U,,SERIES,Seal U,seal-u,Vasıta > Otomobil > BYD > Seal U,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BYD,Seal U,Comfort,MODEL_VARIANT,Comfort,comfort,Vasıta > Otomobil > BYD > Seal U > Comfort,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BYD,Seal U,Design,MODEL_VARIANT,Design,design,Vasıta > Otomobil > BYD > Seal U > Design,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BYD,Seal U,DM-i,MODEL_VARIANT,DM-i,dm-i,Vasıta > Otomobil > BYD > Seal U > DM-i,curated-market-v1,CURATED_REVIEW,,
Otomobil,,BYD,Tang,,SERIES,Tang,tang,Vasıta > Otomobil > BYD > Tang,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Cadillac,ATS,,SERIES,ATS,ats,Vasıta > Otomobil > Cadillac > ATS,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Cadillac,BLS,,SERIES,BLS,bls,Vasıta > Otomobil > Cadillac > BLS,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Cadillac,CT4,,SERIES,CT4,ct4,Vasıta > Otomobil > Cadillac > CT4,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Cadillac,CT5,,SERIES,CT5,ct5,Vasıta > Otomobil > Cadillac > CT5,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Cadillac,CT6,,SERIES,CT6,ct6,Vasıta > Otomobil > Cadillac > CT6,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Cadillac,CTS,,SERIES,CTS,cts,Vasıta > Otomobil > Cadillac > CTS,curated-market-v1,CURATED_REVIEW,,
Otomobil,,Cadillac,DeVille,,SERIES,DeVille,deville,Vasıta > Otomobil > Cadillac > DeVille,curated-market-v1,CURATED_REVIEW,,
