categoryPath,zeroRootMode,secondHandRootMode,classicListingAllowed,catalogOfferAllowed,reason,notes
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Ürünleri › Saç Boyası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Ürünleri › Şekillendirici,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Şekillendirme Cihazları › Saç Kurutma Makinesi,CATALOG_ONLY,LISTING_ONLY,true,true,heuristic leaf policy; zero=CATALOG_ONLY secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Şekillendirme Cihazları › Saç Düzleştirici,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Şekillendirme Cihazları › Saç Maşası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Şekillendirme Cihazları › Saç Şekillendirme Seti,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Şekillendirme Cihazları › Elektrikli Saç Fırçası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Makyaj › Ten Makyajı › Fondöten,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Makyaj › Ten Makyajı › BB-CC Krem,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Makyaj › Ten Makyajı › Kapatıcı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Makyaj › Ten Makyajı › Pudra,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Makyaj › Ten Makyajı › Allık,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Makyaj › Ten Makyajı › Bronzer,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Makyaj › Ten Makyajı › Aydınlatıcı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Makyaj › Göz Makyajı › Maskara,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Makyaj › Göz Makyajı › Eyeliner,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Makyaj › Göz Makyajı › Göz Kalemi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Makyaj › Göz Makyajı › Far,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Makyaj › Göz Makyajı › Kaş Ürünü,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Makyaj › Göz Makyajı › Takma Kirpik,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Makyaj › Dudak › Ruj,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Makyaj › Dudak › Dudak Parlatıcısı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Makyaj › Dudak › Dudak Kalemi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Makyaj › Dudak › Dudak Balmı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Makyaj › Makyaj Aksesuarı › Makyaj Fırçası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Makyaj › Makyaj Aksesuarı › Makyaj Süngeri,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Makyaj › Makyaj Aksesuarı › Makyaj Aynası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Makyaj › Makyaj Aksesuarı › Makyaj Çantası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Parfüm › Kadın Parfümü,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Parfüm › Erkek Parfümü,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Parfüm › Unisex Parfüm,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Parfüm › Çocuk Parfümü,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Parfüm › Vücut Spreyi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Deodorant › Roll-On,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Deodorant › Sprey Deodorant,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Parfüm ve Deodorant › Deodorant › Stick Deodorant,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Tıraş › Tıraş Makinesi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Tıraş › Sakal Şekillendirici,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Tıraş › Burun-Kulak Kılı Kesici,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Tıraş › Tıraş Bıçağı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Ağız Bakımı › Elektrikli Diş Fırçası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Ağız Bakımı › Ağız Duşu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Ağız Bakımı › Diş Beyazlatma Cihazı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Epilasyon › Epilatör,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Epilasyon › IPL Lazer Epilasyon,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Epilasyon › Kadın Tıraş Makinesi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Masaj Aleti,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Tartı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Tansiyon Aleti,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Ateş Ölçer,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Kozmetik ve Kişisel Bakım › Kişisel Bakım Cihazları › Masaj ve Sağlık › Nebulizatör,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Fitness › Kardiyo › Koşu Bandı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Fitness › Kardiyo › Eliptik Bisiklet,BOTH,BOTH,true,true,heuristic leaf policy; zero=BOTH secondHand=BOTH,
Spor ve Outdoor › Fitness › Kardiyo › Kondisyon Bisikleti,BOTH,BOTH,true,true,heuristic leaf policy; zero=BOTH secondHand=BOTH,
Spor ve Outdoor › Fitness › Kardiyo › Kürek Aleti,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Fitness › Kardiyo › Stepper,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Fitness › Ağırlık › Dambıl,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Fitness › Ağırlık › Halter,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Fitness › Ağırlık › Ağırlık Seti,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Fitness › Ağırlık › Bench Sehpası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Fitness › Ağırlık › Kettlebell,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Fitness › Ağırlık › Direnç Lastiği,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Fitness › Yoga ve Pilates › Yoga Matı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Fitness › Yoga ve Pilates › Pilates Topu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Fitness › Yoga ve Pilates › Pilates Çemberi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Fitness › Yoga ve Pilates › Yoga Bloğu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Fitness › Yoga ve Pilates › Foam Roller,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Takım Sporları › Futbol › Futbol Topu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Takım Sporları › Futbol › Krampon,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Takım Sporları › Futbol › Kaleci Eldiveni,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Takım Sporları › Futbol › Futbol Kalesi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Takım Sporları › Futbol › Antrenman Ekipmanı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Takım Sporları › Basketbol › Basketbol Topu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Takım Sporları › Basketbol › Basketbol Potası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Takım Sporları › Basketbol › Basketbol Ayakkabısı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Takım Sporları › Voleybol › Voleybol Topu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Takım Sporları › Voleybol › Voleybol Filesi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Takım Sporları › Voleybol › Dizlik,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Takım Sporları › Raket Sporları › Tenis Raketi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Takım Sporları › Raket Sporları › Tenis Topu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Takım Sporları › Raket Sporları › Masa Tenisi Raketi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Takım Sporları › Raket Sporları › Badminton Raketi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Takım Sporları › Raket Sporları › Padel Raketi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Çadır,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Uyku Tulumu,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Matı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Sandalyesi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Masası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Ocağı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Outdoor ve Kamp › Kamp › Kamp Lambası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Dağcılık Çantası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Trekking Baton,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Kask,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Karabina,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Tırmanış İpi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Outdoor ve Kamp › Dağcılık › Emniyet Kemeri,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Outdoor Mont,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Termal İçlik,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Yağmurluk,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Outdoor Pantolon,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Trekking Ayakkabısı,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Şişme Bot,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Kano,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › SUP Board,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Dalış Maskesi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Palet,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Outdoor ve Kamp › Su Sporları › Can Yeleği,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Dağ Bisikleti,BOTH,BOTH,true,true,heuristic leaf policy; zero=BOTH secondHand=BOTH,
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Şehir Bisikleti,BOTH,BOTH,true,true,heuristic leaf policy; zero=BOTH secondHand=BOTH,
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Yol Bisikleti,BOTH,BOTH,true,true,heuristic leaf policy; zero=BOTH secondHand=BOTH,
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Elektrikli Bisiklet,BOTH,BOTH,true,true,heuristic leaf policy; zero=BOTH secondHand=BOTH,
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Katlanır Bisiklet,BOTH,BOTH,true,true,heuristic leaf policy; zero=BOTH secondHand=BOTH,
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › BMX,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Çocuk Bisikleti,BOTH,BOTH,true,true,heuristic leaf policy; zero=BOTH secondHand=BOTH,
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Bisiklet Kaskı,BOTH,BOTH,true,true,heuristic leaf policy; zero=BOTH secondHand=BOTH,
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Bisiklet Kilidi,BOTH,BOTH,true,true,heuristic leaf policy; zero=BOTH secondHand=BOTH,
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Aydınlatma,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Pompa,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Sele,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Pedal,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Lastik,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › İç Lastik,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Çanta ve Heybe,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Bisiklet Bilgisayarı,BOTH,BOTH,true,true,heuristic leaf policy; zero=BOTH secondHand=BOTH,
Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Gitar,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Elektro Gitar,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Bas Gitar,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Ukulele,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Bağlama,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Keman,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Müzik Aletleri › Tuşlu Çalgılar › Dijital Piyano,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Müzik Aletleri › Tuşlu Çalgılar › Org,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Müzik Aletleri › Tuşlu Çalgılar › MIDI Klavye,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Müzik Aletleri › Vurmalı Çalgılar › Davul,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Müzik Aletleri › Vurmalı Çalgılar › Elektronik Davul,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Müzik Aletleri › Vurmalı Çalgılar › Darbuka,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Müzik Aletleri › Vurmalı Çalgılar › Cajon,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Müzik Aletleri › Nefesli Çalgılar › Flüt,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Müzik Aletleri › Nefesli Çalgılar › Klarnet,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Müzik Aletleri › Nefesli Çalgılar › Saksafon,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Müzik Aletleri › Nefesli Çalgılar › Trompet,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları › Amfi,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları › Mikrofon,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları › Nota Sehpası,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları › Kılıf,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları › Tel ve Pena,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Hobi Malzemeleri › Resim › Tuval,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Hobi Malzemeleri › Resim › Akrilik Boya,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Hobi Malzemeleri › Resim › Yağlı Boya,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Hobi Malzemeleri › Resim › Suluboya,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
Hobi ve Oyun › Hobi Malzemeleri › Resim › Fırça,BOTH,LISTING_ONLY,true,true,heuristic leaf policy; zero=BOTH secondHand=LISTING_ONLY,
