categoryPath,name,depth,siblingCount,duplicatePaths,issues,recommendAction
Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Aile Oyunu,Aile Oyunu,3,6,,ok,KEEP
Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Parti Oyunu,Parti Oyunu,3,6,,ok,KEEP
Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Kart Oyunu,Kart Oyunu,3,6,,ok,KEEP
Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Satranç,Satranç,3,6,,ok,KEEP
Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Puzzle,Puzzle,3,6,,ok,KEEP
Hobi ve Oyun › Oyun ve Eğlence › Koleksiyon › Figür,Figür,3,5,,ok,KEEP
Hobi ve Oyun › Oyun ve Eğlence › Koleksiyon › Trading Card,Trading Card,3,5,,ok,KEEP
Hobi ve Oyun › Oyun ve Eğlence › Koleksiyon › Madeni Para,Madeni Para,3,5,,ok,KEEP
Hobi ve Oyun › Oyun ve Eğlence › Koleksiyon › Pul,Pul,3,5,,very_short_name,KEEP
Hobi ve Oyun › Oyun ve Eğlence › Koleksiyon › Koleksiyon Kutusu,Koleksiyon Kutusu,3,5,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kitap › Edebiyat › Roman",Roman,3,5,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kitap › Edebiyat › Öykü",Öykü,3,5,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kitap › Edebiyat › Şiir",Şiir,3,5,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kitap › Edebiyat › Deneme",Deneme,3,5,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kitap › Edebiyat › Biyografi",Biyografi,3,5,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kitap › Çocuk Kitapları › Resimli Kitap",Resimli Kitap,3,4,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kitap › Çocuk Kitapları › Masal",Masal,3,4,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kitap › Çocuk Kitapları › Etkinlik Kitabı",Etkinlik Kitabı,3,4,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kitap › Çocuk Kitapları › Gençlik Romanı",Gençlik Romanı,3,4,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kitap › Eğitim › Sınav Hazırlık",Sınav Hazırlık,3,4,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kitap › Eğitim › Ders Kitabı",Ders Kitabı,3,4,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kitap › Eğitim › Yabancı Dil",Yabancı Dil,3,4,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kitap › Eğitim › Akademik Kitap",Akademik Kitap,3,4,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kitap › Hobi ve Yaşam › Yemek Kitabı",Yemek Kitabı,3,5,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kitap › Hobi ve Yaşam › Kişisel Gelişim",Kişisel Gelişim,3,5,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kitap › Hobi ve Yaşam › Sanat",Sanat,3,5,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kitap › Hobi ve Yaşam › Seyahat",Seyahat,3,5,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kitap › Hobi ve Yaşam › Sağlık",Sağlık,3,5,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Yazı Gereçleri › Tükenmez Kalem",Tükenmez Kalem,3,6,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Yazı Gereçleri › Dolma Kalem",Dolma Kalem,3,6,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Yazı Gereçleri › Kurşun Kalem",Kurşun Kalem,3,6,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Yazı Gereçleri › Keçeli Kalem",Keçeli Kalem,3,6,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Yazı Gereçleri › Marker",Marker,3,6,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Yazı Gereçleri › Silgi",Silgi,3,6,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Defter ve Kağıt › Defter",Defter,3,6,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Defter ve Kağıt › Ajanda",Ajanda,3,6,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Defter ve Kağıt › Fotokopi Kağıdı",Fotokopi Kağıdı,3,6,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Defter ve Kağıt › Not Kağıdı",Not Kağıdı,3,6,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Defter ve Kağıt › Etiket",Etiket,3,6,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Defter ve Kağıt › Zarf",Zarf,3,6,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Okul Gereçleri › Kalem Kutusu",Kalem Kutusu,3,6,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Okul Gereçleri › Okul Çantası",Okul Çantası,3,6,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Okul Gereçleri › Boya Seti",Boya Seti,3,6,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Okul Gereçleri › Cetvel Seti",Cetvel Seti,3,6,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Okul Gereçleri › Makas",Makas,3,6,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Okul Gereçleri › Yapıştırıcı",Yapıştırıcı,3,6,Bahçe ve Yapı › Yapı Market › Boya ve Kimyasal › Yapıştırıcı,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Makineleri › Yazıcı",Yazıcı,3,5,Elektronik › Bilgisayar ve Tablet › Bilgisayar Çevre Birimleri › Yazıcı,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Makineleri › Fotokopi Makinesi",Fotokopi Makinesi,3,5,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Makineleri › Para Sayma Makinesi",Para Sayma Makinesi,3,5,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Makineleri › Laminasyon Makinesi",Laminasyon Makinesi,3,5,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Makineleri › Evrak İmha Makinesi",Evrak İmha Makinesi,3,5,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Sarf › Toner",Toner,3,6,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Sarf › Kartuş",Kartuş,3,6,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Sarf › Zımba",Zımba,3,6,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Sarf › Delgeç",Delgeç,3,6,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Sarf › Dosya",Dosya,3,6,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Sarf › Klasör",Klasör,3,6,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Mobilyası › Ofis Masası",Ofis Masası,3,5,,ok,KEEP
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Mobilyası › Ofis Koltuğu",Ofis Koltuğu,3,5,Ev ve Yaşam › Mobilya › Çalışma Odası › Ofis Koltuğu,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Mobilyası › Dosya Dolabı",Dosya Dolabı,3,5,Ev ve Yaşam › Mobilya › Çalışma Odası › Dosya Dolabı,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Mobilyası › Toplantı Masası",Toplantı Masası,3,5,Ev ve Yaşam › Mobilya › Çalışma Odası › Toplantı Masası,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Mobilyası › Resepsiyon Bankosu",Resepsiyon Bankosu,3,5,,ok,KEEP
Pet Shop › Kedi › Beslenme › Kedi Maması,Kedi Maması,3,5,,ok,KEEP
Pet Shop › Kedi › Beslenme › Yaş Mama,Yaş Mama,3,5,Pet Shop › Köpek › Beslenme › Yaş Mama,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Pet Shop › Kedi › Beslenme › Ödül Maması,Ödül Maması,3,5,Pet Shop › Köpek › Beslenme › Ödül Maması,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Pet Shop › Kedi › Beslenme › Mama Kabı,Mama Kabı,3,5,Pet Shop › Köpek › Beslenme › Mama Kabı,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Pet Shop › Kedi › Beslenme › Su Pınarı,Su Pınarı,3,5,,ok,KEEP
Pet Shop › Kedi › Bakım › Kedi Kumu,Kedi Kumu,3,5,,ok,KEEP
Pet Shop › Kedi › Bakım › Kum Kabı,Kum Kabı,3,5,,ok,KEEP
Pet Shop › Kedi › Bakım › Tırmalama Tahtası,Tırmalama Tahtası,3,5,,ok,KEEP
Pet Shop › Kedi › Bakım › Tarak,Tarak,3,5,Pet Shop › Köpek › Bakım › Tarak,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Pet Shop › Kedi › Bakım › Şampuan,Şampuan,3,5,Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Ürünleri › Şampuan | Pet Shop › Köpek › Bakım › Şampuan,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Pet Shop › Kedi › Aksesuar › Kedi Yatağı,Kedi Yatağı,3,5,,ok,KEEP
Pet Shop › Kedi › Aksesuar › Taşıma Çantası,Taşıma Çantası,3,5,Elektronik › Oyun ve Konsol › Konsol Aksesuarları › Taşıma Çantası | Pet Shop › Köpek › Aksesuar › Taşıma Çantası,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Pet Shop › Kedi › Aksesuar › Tasma,Tasma,3,5,Pet Shop › Köpek › Aksesuar › Tasma,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Pet Shop › Kedi › Aksesuar › Oyuncak,Oyuncak,3,5,Pet Shop › Köpek › Aksesuar › Oyuncak | Pet Shop › Kuş ve Kemirgen › Kuş › Oyuncak | Pet Shop › Kuş ve Kemirgen › Kemirgen › Oyuncak,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Pet Shop › Kedi › Aksesuar › Kedi Evi,Kedi Evi,3,5,,ok,KEEP
Pet Shop › Köpek › Beslenme › Köpek Maması,Köpek Maması,3,5,,ok,KEEP
Pet Shop › Köpek › Beslenme › Yaş Mama,Yaş Mama,3,5,Pet Shop › Kedi › Beslenme › Yaş Mama,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Pet Shop › Köpek › Beslenme › Ödül Maması,Ödül Maması,3,5,Pet Shop › Kedi › Beslenme › Ödül Maması,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Pet Shop › Köpek › Beslenme › Mama Kabı,Mama Kabı,3,5,Pet Shop › Kedi › Beslenme › Mama Kabı,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Pet Shop › Köpek › Beslenme › Su Kabı,Su Kabı,3,5,,ok,KEEP
Pet Shop › Köpek › Bakım › Şampuan,Şampuan,3,5,Kozmetik ve Kişisel Bakım › Saç Bakımı › Saç Ürünleri › Şampuan | Pet Shop › Kedi › Bakım › Şampuan,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Pet Shop › Köpek › Bakım › Tarak,Tarak,3,5,Pet Shop › Kedi › Bakım › Tarak,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Pet Shop › Köpek › Bakım › Tırnak Makası,Tırnak Makası,3,5,,ok,KEEP
Pet Shop › Köpek › Bakım › Ped,Ped,3,5,,very_short_name,KEEP
Pet Shop › Köpek › Bakım › Ağız Bakımı,Ağız Bakımı,3,5,,ok,KEEP
Pet Shop › Köpek › Aksesuar › Tasma,Tasma,3,7,Pet Shop › Kedi › Aksesuar › Tasma,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Pet Shop › Köpek › Aksesuar › Gezdirme Kayışı,Gezdirme Kayışı,3,7,,ok,KEEP
Pet Shop › Köpek › Aksesuar › Göğüs Tasması,Göğüs Tasması,3,7,,ok,KEEP
Pet Shop › Köpek › Aksesuar › Köpek Yatağı,Köpek Yatağı,3,7,,ok,KEEP
Pet Shop › Köpek › Aksesuar › Taşıma Çantası,Taşıma Çantası,3,7,Elektronik › Oyun ve Konsol › Konsol Aksesuarları › Taşıma Çantası | Pet Shop › Kedi › Aksesuar › Taşıma Çantası,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Pet Shop › Köpek › Aksesuar › Oyuncak,Oyuncak,3,7,Pet Shop › Kedi › Aksesuar › Oyuncak | Pet Shop › Kuş ve Kemirgen › Kuş › Oyuncak | Pet Shop › Kuş ve Kemirgen › Kemirgen › Oyuncak,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Pet Shop › Köpek › Aksesuar › Köpek Kulübesi,Köpek Kulübesi,3,7,,ok,KEEP
Pet Shop › Kuş ve Kemirgen › Kuş › Kuş Yemi,Kuş Yemi,3,5,,ok,KEEP
Pet Shop › Kuş ve Kemirgen › Kuş › Kafes,Kafes,3,5,Pet Shop › Kuş ve Kemirgen › Kemirgen › Kafes,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Pet Shop › Kuş ve Kemirgen › Kuş › Tünek,Tünek,3,5,,ok,KEEP
Pet Shop › Kuş ve Kemirgen › Kuş › Suluk,Suluk,3,5,Pet Shop › Kuş ve Kemirgen › Kemirgen › Suluk,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Pet Shop › Kuş ve Kemirgen › Kuş › Oyuncak,Oyuncak,3,5,Pet Shop › Kedi › Aksesuar › Oyuncak | Pet Shop › Köpek › Aksesuar › Oyuncak | Pet Shop › Kuş ve Kemirgen › Kemirgen › Oyuncak,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Pet Shop › Kuş ve Kemirgen › Kemirgen › Kemirgen Yemi,Kemirgen Yemi,3,5,,ok,KEEP
Pet Shop › Kuş ve Kemirgen › Kemirgen › Kafes,Kafes,3,5,Pet Shop › Kuş ve Kemirgen › Kuş › Kafes,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Pet Shop › Kuş ve Kemirgen › Kemirgen › Talaş,Talaş,3,5,,ok,KEEP
Pet Shop › Kuş ve Kemirgen › Kemirgen › Suluk,Suluk,3,5,Pet Shop › Kuş ve Kemirgen › Kuş › Suluk,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Pet Shop › Kuş ve Kemirgen › Kemirgen › Oyuncak,Oyuncak,3,5,Pet Shop › Kedi › Aksesuar › Oyuncak | Pet Shop › Köpek › Aksesuar › Oyuncak | Pet Shop › Kuş ve Kemirgen › Kuş › Oyuncak,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Pet Shop › Akvaryum › Akvaryum Ürünleri › Akvaryum,Akvaryum,3,7,,ok,KEEP
Pet Shop › Akvaryum › Akvaryum Ürünleri › Filtre,Filtre,3,7,Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Filtre,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Pet Shop › Akvaryum › Akvaryum Ürünleri › Isıtıcı,Isıtıcı,3,7,Ev Aletleri › Beyaz Eşya › İklimlendirme › Isıtıcı,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Pet Shop › Akvaryum › Akvaryum Ürünleri › Hava Motoru,Hava Motoru,3,7,,ok,KEEP
Pet Shop › Akvaryum › Akvaryum Ürünleri › Aydınlatma,Aydınlatma,3,7,Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Aydınlatma,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Pet Shop › Akvaryum › Akvaryum Ürünleri › Balık Yemi,Balık Yemi,3,7,,ok,KEEP
Pet Shop › Akvaryum › Akvaryum Ürünleri › Dekor,Dekor,3,7,,ok,KEEP
Otomotiv Aksesuar › Araç İçi › Konfor › Koltuk Kılıfı,Koltuk Kılıfı,3,6,,ok,KEEP
Otomotiv Aksesuar › Araç İçi › Konfor › Paspas,Paspas,3,6,Ev ve Yaşam › Dekorasyon › Halı ve Zemin › Paspas,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Otomotiv Aksesuar › Araç İçi › Konfor › Direksiyon Kılıfı,Direksiyon Kılıfı,3,6,,ok,KEEP
Otomotiv Aksesuar › Araç İçi › Konfor › Güneşlik,Güneşlik,3,6,,ok,KEEP
Otomotiv Aksesuar › Araç İçi › Konfor › Organizer,Organizer,3,6,,ok,KEEP
Otomotiv Aksesuar › Araç İçi › Konfor › Araç İçi Buzdolabı,Araç İçi Buzdolabı,3,6,,ok,KEEP
Otomotiv Aksesuar › Araç İçi › Elektronik › Araç Kamerası,Araç Kamerası,3,7,,ok,KEEP
Otomotiv Aksesuar › Araç İçi › Elektronik › Multimedya Sistemi,Multimedya Sistemi,3,7,,ok,KEEP
Otomotiv Aksesuar › Araç İçi › Elektronik › Navigasyon,Navigasyon,3,7,,ok,KEEP
Otomotiv Aksesuar › Araç İçi › Elektronik › FM Transmitter,FM Transmitter,3,7,,ok,KEEP
Otomotiv Aksesuar › Araç İçi › Elektronik › Araç Şarj Cihazı,Araç Şarj Cihazı,3,7,,ok,KEEP
Otomotiv Aksesuar › Araç İçi › Elektronik › Park Sensörü,Park Sensörü,3,7,,ok,KEEP
Otomotiv Aksesuar › Araç İçi › Elektronik › Geri Görüş Kamerası,Geri Görüş Kamerası,3,7,,ok,KEEP
Otomotiv Aksesuar › Araç Dışı › Koruma ve Görünüm › Araç Brandası,Araç Brandası,3,6,,ok,KEEP
Otomotiv Aksesuar › Araç Dışı › Koruma ve Görünüm › Kapı Koruyucu,Kapı Koruyucu,3,6,,ok,KEEP
Otomotiv Aksesuar › Araç Dışı › Koruma ve Görünüm › Çamurluk,Çamurluk,3,6,,ok,KEEP
Otomotiv Aksesuar › Araç Dışı › Koruma ve Görünüm › Spoiler,Spoiler,3,6,,ok,KEEP
Otomotiv Aksesuar › Araç Dışı › Koruma ve Görünüm › Rüzgarlık,Rüzgarlık,3,6,,ok,KEEP
Otomotiv Aksesuar › Araç Dışı › Koruma ve Görünüm › Sticker ve Folyo,Sticker ve Folyo,3,6,,ok,KEEP
Otomotiv Aksesuar › Araç Dışı › Taşıma › Tavan Barı,Tavan Barı,3,4,,ok,KEEP
Otomotiv Aksesuar › Araç Dışı › Taşıma › Port Bagaj,Port Bagaj,3,4,,ok,KEEP
Otomotiv Aksesuar › Araç Dışı › Taşıma › Bisiklet Taşıyıcı,Bisiklet Taşıyıcı,3,4,,ok,KEEP
Otomotiv Aksesuar › Araç Dışı › Taşıma › Çeki Demiri,Çeki Demiri,3,4,,ok,KEEP
Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Oto Şampuanı,Oto Şampuanı,3,6,,ok,KEEP
Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Cila,Cila,3,6,,ok,KEEP
Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Seramik Kaplama,Seramik Kaplama,3,6,,ok,KEEP
Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Jant Temizleyici,Jant Temizleyici,3,6,,ok,KEEP
Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Mikrofiber Bez,Mikrofiber Bez,3,6,,ok,KEEP
Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Araç Süpürgesi,Araç Süpürgesi,3,6,,ok,KEEP
Otomotiv Aksesuar › Bakım ve Temizlik › Bakım › Motor Yağı,Motor Yağı,3,5,,ok,KEEP
Otomotiv Aksesuar › Bakım ve Temizlik › Bakım › Antifriz,Antifriz,3,5,,ok,KEEP
Otomotiv Aksesuar › Bakım ve Temizlik › Bakım › Cam Suyu,Cam Suyu,3,5,,ok,KEEP
Otomotiv Aksesuar › Bakım ve Temizlik › Bakım › Katkı Ürünleri,Katkı Ürünleri,3,5,,ok,KEEP
Otomotiv Aksesuar › Bakım ve Temizlik › Bakım › Akü Şarj Cihazı,Akü Şarj Cihazı,3,5,,ok,KEEP
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Akü,Akü,3,7,,very_short_name,KEEP
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Silecek,Silecek,3,7,,ok,KEEP
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Ampul,Ampul,3,7,,ok,KEEP
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Filtre,Filtre,3,7,Pet Shop › Akvaryum › Akvaryum Ürünleri › Filtre,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Buji,Buji,3,7,,ok,KEEP
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Fren Balatası,Fren Balatası,3,7,,ok,KEEP
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Temel Parça › Debriyaj Seti,Debriyaj Seti,3,7,,ok,KEEP
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant › Otomobil Lastiği,Otomobil Lastiği,3,6,,ok,KEEP
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant › SUV Lastiği,SUV Lastiği,3,6,,ok,KEEP
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant › Motosiklet Lastiği,Motosiklet Lastiği,3,6,,ok,KEEP
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant › Jant,Jant,3,6,,ok,KEEP
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant › Jant Kapağı,Jant Kapağı,3,6,,ok,KEEP
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Lastik ve Jant › Kar Zinciri,Kar Zinciri,3,6,,ok,KEEP
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum › İlk Yardım Seti,İlk Yardım Seti,3,6,,ok,KEEP
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum › Yangın Söndürücü,Yangın Söndürücü,3,6,Endüstriyel ve Ticari Ürünler › İş Güvenliği › İşyeri Güvenliği › Yangın Söndürücü,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum › Reflektör,Reflektör,3,6,,ok,KEEP
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum › Takviye Kablosu,Takviye Kablosu,3,6,,ok,KEEP
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum › Kriko,Kriko,3,6,,ok,KEEP
Otomotiv Aksesuar › Yedek Parça ve Ekipman › Acil Durum › Çekme Halatı,Çekme Halatı,3,6,,ok,KEEP
Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı › Motosiklet Kaskı,Motosiklet Kaskı,3,6,,ok,KEEP
Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı › Motosiklet Montu,Motosiklet Montu,3,6,,ok,KEEP
Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı › Eldiven,Eldiven,3,6,Moda › Çanta ve Aksesuar › Aksesuar › Eldiven,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı › Dizlik,Dizlik,3,6,Spor ve Outdoor › Takım Sporları › Voleybol › Dizlik,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı › Bot,Bot,3,6,Moda › Ayakkabı › Kadın Ayakkabı › Bot | Moda › Ayakkabı › Erkek Ayakkabı › Bot,same_sense_duplicate_leaf|very_short_name,MANUAL_REVIEW_DEDUP
Otomotiv Aksesuar › Motosiklet Aksesuar › Sürüş Ekipmanı › Yağmurluk,Yağmurluk,3,6,Moda › Kadın › Dış Giyim › Yağmurluk | Moda › Erkek › Takım ve Dış Giyim › Yağmurluk | Spor ve Outdoor › Outdoor ve Kamp › Outdoor Giyim › Yağmurluk,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Otomotiv Aksesuar › Motosiklet Aksesuar › Motosiklet Parça › Motosiklet Çantası,Motosiklet Çantası,3,6,,ok,KEEP
Otomotiv Aksesuar › Motosiklet Aksesuar › Motosiklet Parça › Telefon Tutucu,Telefon Tutucu,3,6,,ok,KEEP
Otomotiv Aksesuar › Motosiklet Aksesuar › Motosiklet Parça › Branda,Branda,3,6,,ok,KEEP
Otomotiv Aksesuar › Motosiklet Aksesuar › Motosiklet Parça › Egzoz,Egzoz,3,6,,ok,KEEP
Otomotiv Aksesuar › Motosiklet Aksesuar › Motosiklet Parça › Ayna,Ayna,3,6,Ev ve Yaşam › Dekorasyon › Duvar Dekorasyonu › Ayna,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Otomotiv Aksesuar › Motosiklet Aksesuar › Motosiklet Parça › Zincir ve Dişli,Zincir ve Dişli,3,6,,ok,KEEP
Bahçe ve Yapı › Bahçe › Bahçe Mobilyası › Bahçe Masa Takımı,Bahçe Masa Takımı,3,6,,ok,KEEP
Bahçe ve Yapı › Bahçe › Bahçe Mobilyası › Şezlong,Şezlong,3,6,,ok,KEEP
Bahçe ve Yapı › Bahçe › Bahçe Mobilyası › Salıncak,Salıncak,3,6,,ok,KEEP
Bahçe ve Yapı › Bahçe › Bahçe Mobilyası › Hamak,Hamak,3,6,,ok,KEEP
Bahçe ve Yapı › Bahçe › Bahçe Mobilyası › Gölgelik,Gölgelik,3,6,,ok,KEEP
Bahçe ve Yapı › Bahçe › Bahçe Mobilyası › Şemsiye,Şemsiye,3,6,Moda › Çanta ve Aksesuar › Aksesuar › Şemsiye,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Bahçe ve Yapı › Bahçe › Bahçe Bakımı › Çim Biçme Makinesi,Çim Biçme Makinesi,3,6,,ok,KEEP
Bahçe ve Yapı › Bahçe › Bahçe Bakımı › Tırpan,Tırpan,3,6,,ok,KEEP
Bahçe ve Yapı › Bahçe › Bahçe Bakımı › Çit Budama,Çit Budama,3,6,,ok,KEEP
Bahçe ve Yapı › Bahçe › Bahçe Bakımı › Yaprak Üfleme,Yaprak Üfleme,3,6,,ok,KEEP
Bahçe ve Yapı › Bahçe › Bahçe Bakımı › Testere,Testere,3,6,Bahçe ve Yapı › Yapı Market › El Aletleri › Testere,same_sense_duplicate_leaf,MANUAL_REVIEW_DEDUP
Bahçe ve Yapı › Bahçe › Bahçe Bakımı › Bahçe El Aleti,Bahçe El Aleti,3,6,,ok,KEEP
Bahçe ve Yapı › Bahçe › Sulama › Bahçe Hortumu,Bahçe Hortumu,3,6,,ok,KEEP
Bahçe ve Yapı › Bahçe › Sulama › Hortum Makarası,Hortum Makarası,3,6,,ok,KEEP
