currentCategoryId,currentName,currentSlug,currentPath,currentParentId,currentRoot,targetName,targetSlug,targetPath,targetParentPath,action,canonicalTargetCategoryId,preserveId,redirectRequired,aliasRequired,splitGroup,mergeGroup,listingCount,productCount,sellerOfferCount,categoryBrandCount,categoryAttributeCount,categoryModelCount,riskLevel,notes
cmsg3xghx0033uzdcm9l8d1sz,Tarayıcı,sifir-urun-bilgisayar__tarayici,sifir-urun/elektronik/bilgisayar-ve-tablet/bilgisayar/tarayici,cms93j5le001zuz3ggzyxcy3i,sifir,Tarayıcı,elektronik-bilgisayar-ve-tablet-bilgisayar-cevre-birimleri-tarayici,Elektronik › Bilgisayar ve Tablet › Bilgisayar Çevre Birimleri › Tarayıcı,Elektronik › Bilgisayar ve Tablet › Bilgisayar Çevre Birimleri,MOVE,cmsg3xghx0033uzdcm9l8d1sz,true,true,true,,,0,0,0,24,5,0,LOW,move from parent 'Bilgisayar' → 'Bilgisayar Çevre Birimleri'
,,,,,,Projeksiyon Cihazı,elektronik-bilgisayar-ve-tablet-bilgisayar-cevre-birimleri-projeksiyon-cihazi,Elektronik › Bilgisayar ve Tablet › Bilgisayar Çevre Birimleri › Projeksiyon Cihazı,Elektronik › Bilgisayar ve Tablet › Bilgisayar Çevre Birimleri,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Ağ ve İnternet,elektronik-bilgisayar-ve-tablet-ag-ve-internet,Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet,Elektronik › Bilgisayar ve Tablet,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Modem,elektronik-bilgisayar-ve-tablet-ag-ve-internet-modem,Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Modem,Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Router,elektronik-bilgisayar-ve-tablet-ag-ve-internet-router,Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Router,Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Access Point,elektronik-bilgisayar-ve-tablet-ag-ve-internet-access-point,Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Access Point,Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Mesh Wi-Fi Sistemi,elektronik-bilgisayar-ve-tablet-ag-ve-internet-mesh-wi-fi-sistemi,Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Mesh Wi-Fi Sistemi,Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Switch,elektronik-bilgisayar-ve-tablet-ag-ve-internet-switch,Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Switch,Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Range Extender,elektronik-bilgisayar-ve-tablet-ag-ve-internet-range-extender,Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Range Extender,Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Powerline Adaptör,elektronik-bilgisayar-ve-tablet-ag-ve-internet-powerline-adaptor,Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Powerline Adaptör,Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Ağ Kartı,elektronik-bilgisayar-ve-tablet-ag-ve-internet-ag-karti,Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Ağ Kartı,Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Anten,elektronik-bilgisayar-ve-tablet-ag-ve-internet-anten,Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Anten,Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Ethernet Kablosu,elektronik-bilgisayar-ve-tablet-ag-ve-internet-ethernet-kablosu,Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Ethernet Kablosu,Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Depolama ve Bellek,elektronik-bilgisayar-ve-tablet-depolama-ve-bellek,Elektronik › Bilgisayar ve Tablet › Depolama ve Bellek,Elektronik › Bilgisayar ve Tablet,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,USB Bellek,elektronik-bilgisayar-ve-tablet-depolama-ve-bellek-usb-bellek,Elektronik › Bilgisayar ve Tablet › Depolama ve Bellek › USB Bellek,Elektronik › Bilgisayar ve Tablet › Depolama ve Bellek,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Hafıza Kartı,elektronik-bilgisayar-ve-tablet-depolama-ve-bellek-hafiza-karti,Elektronik › Bilgisayar ve Tablet › Depolama ve Bellek › Hafıza Kartı,Elektronik › Bilgisayar ve Tablet › Depolama ve Bellek,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Harici SSD,elektronik-bilgisayar-ve-tablet-depolama-ve-bellek-harici-ssd,Elektronik › Bilgisayar ve Tablet › Depolama ve Bellek › Harici SSD,Elektronik › Bilgisayar ve Tablet › Depolama ve Bellek,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Harici Hard Disk,elektronik-bilgisayar-ve-tablet-depolama-ve-bellek-harici-hard-disk,Elektronik › Bilgisayar ve Tablet › Depolama ve Bellek › Harici Hard Disk,Elektronik › Bilgisayar ve Tablet › Depolama ve Bellek,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,NAS,elektronik-bilgisayar-ve-tablet-depolama-ve-bellek-nas,Elektronik › Bilgisayar ve Tablet › Depolama ve Bellek › NAS,Elektronik › Bilgisayar ve Tablet › Depolama ve Bellek,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Kart Okuyucu,elektronik-bilgisayar-ve-tablet-depolama-ve-bellek-kart-okuyucu,Elektronik › Bilgisayar ve Tablet › Depolama ve Bellek › Kart Okuyucu,Elektronik › Bilgisayar ve Tablet › Depolama ve Bellek,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Bilgisayar Aksesuarları,elektronik-bilgisayar-ve-tablet-bilgisayar-aksesuarlari,Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları,Elektronik › Bilgisayar ve Tablet,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Laptop Çantası,elektronik-bilgisayar-ve-tablet-bilgisayar-aksesuarlari-laptop-cantasi,Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › Laptop Çantası,Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Laptop Standı,elektronik-bilgisayar-ve-tablet-bilgisayar-aksesuarlari-laptop-standi,Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › Laptop Standı,Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Soğutucu,elektronik-bilgisayar-ve-tablet-bilgisayar-aksesuarlari-sogutucu,Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › Soğutucu,Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Docking Station,elektronik-bilgisayar-ve-tablet-bilgisayar-aksesuarlari-docking-station,Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › Docking Station,Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,USB Hub,elektronik-bilgisayar-ve-tablet-bilgisayar-aksesuarlari-usb-hub,Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › USB Hub,Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Adaptör,elektronik-bilgisayar-ve-tablet-bilgisayar-aksesuarlari-adaptor,Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › Adaptör,Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Kablo ve Dönüştürücü,elektronik-bilgisayar-ve-tablet-bilgisayar-aksesuarlari-kablo-ve-donusturucu,Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › Kablo ve Dönüştürücü,Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Mouse Pad,elektronik-bilgisayar-ve-tablet-bilgisayar-aksesuarlari-mouse-pad,Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › Mouse Pad,Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Monitör Kolu,elektronik-bilgisayar-ve-tablet-bilgisayar-aksesuarlari-monitor-kolu,Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › Monitör Kolu,Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,KVM Switch,elektronik-bilgisayar-ve-tablet-bilgisayar-aksesuarlari-kvm-switch,Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › KVM Switch,Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,"Televizyon, Görüntü ve Ses",elektronik-televizyon-goruntu-ve-ses,"Elektronik › Televizyon, Görüntü ve Ses",Elektronik,CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
cmsg3xglw003luzdcxpoenrxj,Televizyon,sifir-urun-tv-goruntu-ses__televizyon,sifir-urun/elektronik/tv-goruntu-ve-ses/tv-goruntu-ses/televizyon,cmsg4wp1h0021uzxwh40ko79d,sifir,Televizyon,elektronik-televizyon-goruntu-ve-ses-televizyon,"Elektronik › Televizyon, Görüntü ve Ses › Televizyon","Elektronik › Televizyon, Görüntü ve Ses",MOVE,cmsg3xglw003luzdcxpoenrxj,true,true,true,,,0,0,0,19,3,0,LOW,"move from parent 'TV, Görüntü ve Ses' → 'Televizyon, Görüntü ve Ses'"
,,,,,,LED Televizyon,elektronik-televizyon-goruntu-ve-ses-televizyon-led-televizyon,"Elektronik › Televizyon, Görüntü ve Ses › Televizyon › LED Televizyon","Elektronik › Televizyon, Görüntü ve Ses › Televizyon",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,QLED Televizyon,elektronik-televizyon-goruntu-ve-ses-televizyon-qled-televizyon,"Elektronik › Televizyon, Görüntü ve Ses › Televizyon › QLED Televizyon","Elektronik › Televizyon, Görüntü ve Ses › Televizyon",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,OLED Televizyon,elektronik-televizyon-goruntu-ve-ses-televizyon-oled-televizyon,"Elektronik › Televizyon, Görüntü ve Ses › Televizyon › OLED Televizyon","Elektronik › Televizyon, Görüntü ve Ses › Televizyon",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Mini LED Televizyon,elektronik-televizyon-goruntu-ve-ses-televizyon-mini-led-televizyon,"Elektronik › Televizyon, Görüntü ve Ses › Televizyon › Mini LED Televizyon","Elektronik › Televizyon, Görüntü ve Ses › Televizyon",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Taşınabilir Televizyon,elektronik-televizyon-goruntu-ve-ses-televizyon-tasinabilir-televizyon,"Elektronik › Televizyon, Görüntü ve Ses › Televizyon › Taşınabilir Televizyon","Elektronik › Televizyon, Görüntü ve Ses › Televizyon",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,TV Aksesuarları,elektronik-televizyon-goruntu-ve-ses-tv-aksesuarlari,"Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları","Elektronik › Televizyon, Görüntü ve Ses",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,TV Askı Aparatı,elektronik-televizyon-goruntu-ve-ses-tv-aksesuarlari-tv-aski-aparati,"Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları › TV Askı Aparatı","Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,TV Kumandası,elektronik-televizyon-goruntu-ve-ses-tv-aksesuarlari-tv-kumandasi,"Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları › TV Kumandası","Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Uydu Alıcısı,elektronik-televizyon-goruntu-ve-ses-tv-aksesuarlari-uydu-alicisi,"Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları › Uydu Alıcısı","Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Android TV Box,elektronik-televizyon-goruntu-ve-ses-tv-aksesuarlari-android-tv-box,"Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları › Android TV Box","Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Apple TV ve Medya Oynatıcı,elektronik-televizyon-goruntu-ve-ses-tv-aksesuarlari-apple-tv-ve-medya-oynatici,"Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları › Apple TV ve Medya Oynatıcı","Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,HDMI Kablo,elektronik-televizyon-goruntu-ve-ses-tv-aksesuarlari-hdmi-kablo,"Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları › HDMI Kablo","Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,TV Anteni,elektronik-televizyon-goruntu-ve-ses-tv-aksesuarlari-tv-anteni,"Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları › TV Anteni","Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Ses Sistemleri,elektronik-televizyon-goruntu-ve-ses-ses-sistemleri,"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri","Elektronik › Televizyon, Görüntü ve Ses",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Soundbar,elektronik-televizyon-goruntu-ve-ses-ses-sistemleri-soundbar,"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri › Soundbar","Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Ev Sinema Sistemi,elektronik-televizyon-goruntu-ve-ses-ses-sistemleri-ev-sinema-sistemi,"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri › Ev Sinema Sistemi","Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Hi-Fi Sistem,elektronik-televizyon-goruntu-ve-ses-ses-sistemleri-hi-fi-sistem,"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri › Hi-Fi Sistem","Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Bluetooth Hoparlör,elektronik-televizyon-goruntu-ve-ses-ses-sistemleri-bluetooth-hoparlor,"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri › Bluetooth Hoparlör","Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Taşınabilir Hoparlör,elektronik-televizyon-goruntu-ve-ses-ses-sistemleri-tasinabilir-hoparlor,"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri › Taşınabilir Hoparlör","Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Amfi,elektronik-televizyon-goruntu-ve-ses-ses-sistemleri-amfi,"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri › Amfi","Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Subwoofer,elektronik-televizyon-goruntu-ve-ses-ses-sistemleri-subwoofer,"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri › Subwoofer","Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Hoparlör Seti,elektronik-televizyon-goruntu-ve-ses-ses-sistemleri-hoparlor-seti,"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri › Hoparlör Seti","Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Kulaklık,elektronik-televizyon-goruntu-ve-ses-kulaklik,"Elektronik › Televizyon, Görüntü ve Ses › Kulaklık","Elektronik › Televizyon, Görüntü ve Ses",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,MEDIUM,may receive records from split: manual — bluetooth vs general headphone taxonomy
,,,,,,TWS Kulaklık,elektronik-televizyon-goruntu-ve-ses-kulaklik-tws-kulaklik,"Elektronik › Televizyon, Görüntü ve Ses › Kulaklık › TWS Kulaklık","Elektronik › Televizyon, Görüntü ve Ses › Kulaklık",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,MEDIUM,may receive records from split: manual — bluetooth vs general headphone taxonomy
,,,,,,Kulak Üstü Kulaklık,elektronik-televizyon-goruntu-ve-ses-kulaklik-kulak-ustu-kulaklik,"Elektronik › Televizyon, Görüntü ve Ses › Kulaklık › Kulak Üstü Kulaklık","Elektronik › Televizyon, Görüntü ve Ses › Kulaklık",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,MEDIUM,may receive records from split: manual — bluetooth vs general headphone taxonomy
,,,,,,Oyuncu Kulaklığı,elektronik-televizyon-goruntu-ve-ses-kulaklik-oyuncu-kulakligi,"Elektronik › Televizyon, Görüntü ve Ses › Kulaklık › Oyuncu Kulaklığı","Elektronik › Televizyon, Görüntü ve Ses › Kulaklık",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,MEDIUM,may receive records from split: manual — bluetooth vs general headphone taxonomy
,,,,,,Stüdyo Kulaklığı,elektronik-televizyon-goruntu-ve-ses-kulaklik-studyo-kulakligi,"Elektronik › Televizyon, Görüntü ve Ses › Kulaklık › Stüdyo Kulaklığı","Elektronik › Televizyon, Görüntü ve Ses › Kulaklık",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,MEDIUM,may receive records from split: manual — bluetooth vs general headphone taxonomy
,,,,,,Spor Kulaklığı,elektronik-televizyon-goruntu-ve-ses-kulaklik-spor-kulakligi,"Elektronik › Televizyon, Görüntü ve Ses › Kulaklık › Spor Kulaklığı","Elektronik › Televizyon, Görüntü ve Ses › Kulaklık",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,MEDIUM,may receive records from split: manual — bluetooth vs general headphone taxonomy
,,,,,,Projeksiyon ve Sunum,elektronik-televizyon-goruntu-ve-ses-projeksiyon-ve-sunum,"Elektronik › Televizyon, Görüntü ve Ses › Projeksiyon ve Sunum","Elektronik › Televizyon, Görüntü ve Ses",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Projeksiyon Cihazı,elektronik-televizyon-goruntu-ve-ses-projeksiyon-ve-sunum-projeksiyon-cihazi,"Elektronik › Televizyon, Görüntü ve Ses › Projeksiyon ve Sunum › Projeksiyon Cihazı","Elektronik › Televizyon, Görüntü ve Ses › Projeksiyon ve Sunum",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Projeksiyon Perdesi,elektronik-televizyon-goruntu-ve-ses-projeksiyon-ve-sunum-projeksiyon-perdesi,"Elektronik › Televizyon, Görüntü ve Ses › Projeksiyon ve Sunum › Projeksiyon Perdesi","Elektronik › Televizyon, Görüntü ve Ses › Projeksiyon ve Sunum",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Sunum Kumandası,elektronik-televizyon-goruntu-ve-ses-projeksiyon-ve-sunum-sunum-kumandasi,"Elektronik › Televizyon, Görüntü ve Ses › Projeksiyon ve Sunum › Sunum Kumandası","Elektronik › Televizyon, Görüntü ve Ses › Projeksiyon ve Sunum",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Projeksiyon Askı Aparatı,elektronik-televizyon-goruntu-ve-ses-projeksiyon-ve-sunum-projeksiyon-aski-apara,"Elektronik › Televizyon, Görüntü ve Ses › Projeksiyon ve Sunum › Projeksiyon Askı Aparatı","Elektronik › Televizyon, Görüntü ve Ses › Projeksiyon ve Sunum",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Fotoğraf ve Video,elektronik-televizyon-goruntu-ve-ses-fotograf-ve-video,"Elektronik › Televizyon, Görüntü ve Ses › Fotoğraf ve Video","Elektronik › Televizyon, Görüntü ve Ses",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Dijital Fotoğraf Makinesi,elektronik-televizyon-goruntu-ve-ses-fotograf-ve-video-dijital-fotograf-makinesi,"Elektronik › Televizyon, Görüntü ve Ses › Fotoğraf ve Video › Dijital Fotoğraf Makinesi","Elektronik › Televizyon, Görüntü ve Ses › Fotoğraf ve Video",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Aksiyon Kamerası,elektronik-televizyon-goruntu-ve-ses-fotograf-ve-video-aksiyon-kamerasi,"Elektronik › Televizyon, Görüntü ve Ses › Fotoğraf ve Video › Aksiyon Kamerası","Elektronik › Televizyon, Görüntü ve Ses › Fotoğraf ve Video",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
cmsg3xh97008huzdcjuq4i74a,Video Kamera,sifir-urun-fotograf-kamera__video-kamera,sifir-urun/elektronik/fotograf-ve-kamera/fotograf-kamera/video-kamera,cmsg4wp2n0023uzxw8u4sgot9,sifir,Video Kamera,elektronik-televizyon-goruntu-ve-ses-fotograf-ve-video-video-kamera,"Elektronik › Televizyon, Görüntü ve Ses › Fotoğraf ve Video › Video Kamera","Elektronik › Televizyon, Görüntü ve Ses › Fotoğraf ve Video",MOVE,cmsg3xh97008huzdcjuq4i74a,true,true,true,,,0,0,0,11,2,0,LOW,move from parent 'Fotoğraf ve Kamera' → 'Fotoğraf ve Video'
cmsg3xh9e008juzdco4aldnox,Drone,sifir-urun-fotograf-kamera__drone,sifir-urun/elektronik/fotograf-ve-kamera/fotograf-kamera/drone,cmsg4wp2n0023uzxw8u4sgot9,sifir,Drone,elektronik-televizyon-goruntu-ve-ses-fotograf-ve-video-drone,"Elektronik › Televizyon, Görüntü ve Ses › Fotoğraf ve Video › Drone","Elektronik › Televizyon, Görüntü ve Ses › Fotoğraf ve Video",MOVE,cmsg3xh9e008juzdco4aldnox,true,true,true,,,0,0,0,11,2,0,LOW,move from parent 'Fotoğraf ve Kamera' → 'Fotoğraf ve Video'
,,,,,,Lens,elektronik-televizyon-goruntu-ve-ses-fotograf-ve-video-lens,"Elektronik › Televizyon, Görüntü ve Ses › Fotoğraf ve Video › Lens","Elektronik › Televizyon, Görüntü ve Ses › Fotoğraf ve Video",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Tripod,elektronik-televizyon-goruntu-ve-ses-fotograf-ve-video-tripod,"Elektronik › Televizyon, Görüntü ve Ses › Fotoğraf ve Video › Tripod","Elektronik › Televizyon, Görüntü ve Ses › Fotoğraf ve Video",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Gimbal,elektronik-televizyon-goruntu-ve-ses-fotograf-ve-video-gimbal,"Elektronik › Televizyon, Görüntü ve Ses › Fotoğraf ve Video › Gimbal","Elektronik › Televizyon, Görüntü ve Ses › Fotoğraf ve Video",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
,,,,,,Fotoğraf Çantası,elektronik-televizyon-goruntu-ve-ses-fotograf-ve-video-fotograf-cantasi,"Elektronik › Televizyon, Görüntü ve Ses › Fotoğraf ve Video › Fotoğraf Çantası","Elektronik › Televizyon, Görüntü ve Ses › Fotoğraf ve Video",CREATE_NEW,,false,false,false,,,0,0,0,0,0,0,LOW,
