categoryPath,attributeName,attributeSlug,type,required,filterable,searchable,formVisible,detailVisible,comparisonVisible,isVariant,unit,sortOrder,optionValues,source,notes
Elektronik › Bilgisayar ve Tablet › Bilgisayar Çevre Birimleri › Hoparlör,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Bilgisayar Çevre Birimleri › Kulaklık,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Bilgisayar Çevre Birimleri › Kulaklık,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Bilgisayar Çevre Birimleri › Yazıcı,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Bilgisayar Çevre Birimleri › Yazıcı,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Bilgisayar Çevre Birimleri › Tarayıcı,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Bilgisayar Çevre Birimleri › Tarayıcı,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Bilgisayar Çevre Birimleri › Projeksiyon Cihazı,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Bilgisayar Çevre Birimleri › Projeksiyon Cihazı,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Modem,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Modem,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Router,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Router,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Access Point,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Access Point,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Mesh Wi-Fi Sistemi,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Mesh Wi-Fi Sistemi,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Switch,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Switch,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Range Extender,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Range Extender,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Powerline Adaptör,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Powerline Adaptör,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Ağ Kartı,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Ağ Kartı,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Anten,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Anten,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Ethernet Kablosu,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Ağ ve İnternet › Ethernet Kablosu,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Depolama ve Bellek › USB Bellek,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Depolama ve Bellek › USB Bellek,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Depolama ve Bellek › Hafıza Kartı,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Depolama ve Bellek › Hafıza Kartı,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Depolama ve Bellek › Harici SSD,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Depolama ve Bellek › Harici SSD,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Depolama ve Bellek › Harici Hard Disk,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Depolama ve Bellek › Harici Hard Disk,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Depolama ve Bellek › NAS,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Depolama ve Bellek › NAS,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Depolama ve Bellek › Kart Okuyucu,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Depolama ve Bellek › Kart Okuyucu,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › Laptop Çantası,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › Laptop Çantası,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › Laptop Standı,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › Laptop Standı,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › Soğutucu,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › Soğutucu,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › Docking Station,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › Docking Station,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › USB Hub,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › USB Hub,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › Adaptör,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › Adaptör,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › Kablo ve Dönüştürücü,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › Kablo ve Dönüştürücü,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › Mouse Pad,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › Mouse Pad,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › Monitör Kolu,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › Monitör Kolu,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › KVM Switch,Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
Elektronik › Bilgisayar ve Tablet › Bilgisayar Aksesuarları › KVM Switch,Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
"Elektronik › Televizyon, Görüntü ve Ses › Televizyon › LED Televizyon",Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
"Elektronik › Televizyon, Görüntü ve Ses › Televizyon › LED Televizyon",Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
"Elektronik › Televizyon, Görüntü ve Ses › Televizyon › QLED Televizyon",Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
"Elektronik › Televizyon, Görüntü ve Ses › Televizyon › QLED Televizyon",Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
"Elektronik › Televizyon, Görüntü ve Ses › Televizyon › OLED Televizyon",Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
"Elektronik › Televizyon, Görüntü ve Ses › Televizyon › OLED Televizyon",Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
"Elektronik › Televizyon, Görüntü ve Ses › Televizyon › Mini LED Televizyon",Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
"Elektronik › Televizyon, Görüntü ve Ses › Televizyon › Mini LED Televizyon",Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
"Elektronik › Televizyon, Görüntü ve Ses › Televizyon › Taşınabilir Televizyon",Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
"Elektronik › Televizyon, Görüntü ve Ses › Televizyon › Taşınabilir Televizyon",Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
"Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları › TV Askı Aparatı",Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
"Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları › TV Askı Aparatı",Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
"Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları › TV Kumandası",Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
"Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları › TV Kumandası",Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
"Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları › Uydu Alıcısı",Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
"Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları › Uydu Alıcısı",Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
"Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları › Android TV Box",Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
"Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları › Android TV Box",Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
"Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları › Apple TV ve Medya Oynatıcı",Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
"Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları › Apple TV ve Medya Oynatıcı",Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
"Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları › HDMI Kablo",Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
"Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları › HDMI Kablo",Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
"Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları › TV Anteni",Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
"Elektronik › Televizyon, Görüntü ve Ses › TV Aksesuarları › TV Anteni",Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri › Soundbar",Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri › Soundbar",Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri › Ev Sinema Sistemi",Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri › Ev Sinema Sistemi",Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri › Hi-Fi Sistem",Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri › Hi-Fi Sistem",Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri › Bluetooth Hoparlör",Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri › Bluetooth Hoparlör",Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri › Taşınabilir Hoparlör",Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri › Taşınabilir Hoparlör",Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri › Amfi",Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri › Amfi",Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri › Subwoofer",Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri › Subwoofer",Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri › Hoparlör Seti",Renk,renk,COLOR,false,true,true,true,true,false,true,,1,Siyah;Beyaz;Gri;Mavi;Kırmızı;Diğer,plan,generic plan — refine per leaf in FAZ A
"Elektronik › Televizyon, Görüntü ve Ses › Ses Sistemleri › Hoparlör Seti",Garanti,garanti,SINGLE_SELECT,false,false,false,true,true,false,false,,2,Yok;6 Ay;12 Ay;24 Ay,plan,generic
