categoryPath,variantAttributeSlug,requiredForVariant,sortOrder,duplicateKeyRule,notes
Spor ve Outdoor › Bisiklet › Bisiklet Türleri › Çocuk Bisikleti,renk,false,7,attributesHash sorted option ids,DB leaf currently missing attrs
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Bisiklet Kaskı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Bisiklet Kilidi,renk,false,7,attributesHash sorted option ids,DB leaf currently missing attrs
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Aydınlatma,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Pompa,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Sele,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Pedal,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Lastik,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › İç Lastik,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Çanta ve Heybe,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Spor ve Outdoor › Bisiklet › Bisiklet Parça ve Aksesuar › Bisiklet Bilgisayarı,renk,false,7,attributesHash sorted option ids,DB leaf currently missing attrs
Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Gitar,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Elektro Gitar,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Bas Gitar,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Ukulele,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Bağlama,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Müzik Aletleri › Telli Çalgılar › Keman,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Müzik Aletleri › Tuşlu Çalgılar › Dijital Piyano,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Müzik Aletleri › Tuşlu Çalgılar › Org,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Müzik Aletleri › Tuşlu Çalgılar › MIDI Klavye,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Müzik Aletleri › Vurmalı Çalgılar › Davul,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Müzik Aletleri › Vurmalı Çalgılar › Elektronik Davul,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Müzik Aletleri › Vurmalı Çalgılar › Darbuka,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Müzik Aletleri › Vurmalı Çalgılar › Cajon,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Müzik Aletleri › Nefesli Çalgılar › Flüt,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Müzik Aletleri › Nefesli Çalgılar › Klarnet,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Müzik Aletleri › Nefesli Çalgılar › Saksafon,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Müzik Aletleri › Nefesli Çalgılar › Trompet,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları › Amfi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları › Mikrofon,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları › Nota Sehpası,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları › Kılıf,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Müzik Aletleri › Müzik Aksesuarları › Tel ve Pena,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Hobi Malzemeleri › Resim › Tuval,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Hobi Malzemeleri › Resim › Akrilik Boya,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Hobi Malzemeleri › Resim › Yağlı Boya,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Hobi Malzemeleri › Resim › Suluboya,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Hobi Malzemeleri › Resim › Fırça,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Hobi Malzemeleri › Resim › Şövale,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Hobi Malzemeleri › El İşi › Örgü İpi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Hobi Malzemeleri › El İşi › Şiş ve Tığ,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Hobi Malzemeleri › El İşi › Dikiş Malzemesi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Hobi Malzemeleri › El İşi › Keçe,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Hobi Malzemeleri › El İşi › Boncuk,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Hobi Malzemeleri › El İşi › Takı Yapım Malzemesi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model › Maket Seti,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model › Model Araba,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model › Model Uçak,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model › Diorama Malzemesi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Hobi Malzemeleri › Maket ve Model › 3D Puzzle,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Strateji Oyunu,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Aile Oyunu,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Parti Oyunu,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Kart Oyunu,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Satranç,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Oyun ve Eğlence › Kutu Oyunları › Puzzle,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Oyun ve Eğlence › Koleksiyon › Figür,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Oyun ve Eğlence › Koleksiyon › Trading Card,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Oyun ve Eğlence › Koleksiyon › Madeni Para,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Oyun ve Eğlence › Koleksiyon › Pul,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Hobi ve Oyun › Oyun ve Eğlence › Koleksiyon › Koleksiyon Kutusu,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kitap › Edebiyat › Roman",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kitap › Edebiyat › Öykü",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kitap › Edebiyat › Şiir",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kitap › Edebiyat › Deneme",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kitap › Edebiyat › Biyografi",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kitap › Çocuk Kitapları › Resimli Kitap",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kitap › Çocuk Kitapları › Masal",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kitap › Çocuk Kitapları › Etkinlik Kitabı",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kitap › Çocuk Kitapları › Gençlik Romanı",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kitap › Eğitim › Sınav Hazırlık",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kitap › Eğitim › Ders Kitabı",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kitap › Eğitim › Yabancı Dil",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kitap › Eğitim › Akademik Kitap",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kitap › Hobi ve Yaşam › Yemek Kitabı",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kitap › Hobi ve Yaşam › Kişisel Gelişim",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kitap › Hobi ve Yaşam › Sanat",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kitap › Hobi ve Yaşam › Seyahat",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kitap › Hobi ve Yaşam › Sağlık",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Yazı Gereçleri › Tükenmez Kalem",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Yazı Gereçleri › Dolma Kalem",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Yazı Gereçleri › Kurşun Kalem",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Yazı Gereçleri › Keçeli Kalem",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Yazı Gereçleri › Marker",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Yazı Gereçleri › Silgi",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Defter ve Kağıt › Defter",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Defter ve Kağıt › Ajanda",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Defter ve Kağıt › Fotokopi Kağıdı",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Defter ve Kağıt › Not Kağıdı",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Defter ve Kağıt › Etiket",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Defter ve Kağıt › Zarf",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Okul Gereçleri › Kalem Kutusu",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Okul Gereçleri › Okul Çantası",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Okul Gereçleri › Boya Seti",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Okul Gereçleri › Cetvel Seti",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Okul Gereçleri › Makas",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Kırtasiye › Okul Gereçleri › Yapıştırıcı",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Makineleri › Yazıcı",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Makineleri › Fotokopi Makinesi",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Makineleri › Para Sayma Makinesi",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Makineleri › Laminasyon Makinesi",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Makineleri › Evrak İmha Makinesi",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Sarf › Toner",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Sarf › Kartuş",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Sarf › Zımba",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Sarf › Delgeç",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Sarf › Dosya",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Sarf › Klasör",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Mobilyası › Ofis Masası",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Mobilyası › Ofis Koltuğu",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Mobilyası › Dosya Dolabı",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Mobilyası › Toplantı Masası",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
"Kitap, Kırtasiye ve Ofis › Ofis › Ofis Mobilyası › Resepsiyon Bankosu",renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Kedi › Beslenme › Kedi Maması,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Kedi › Beslenme › Yaş Mama,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Kedi › Beslenme › Ödül Maması,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Kedi › Beslenme › Mama Kabı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Kedi › Beslenme › Su Pınarı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Kedi › Bakım › Kedi Kumu,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Kedi › Bakım › Kum Kabı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Kedi › Bakım › Tırmalama Tahtası,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Kedi › Bakım › Tarak,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Kedi › Bakım › Şampuan,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Kedi › Aksesuar › Kedi Yatağı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Kedi › Aksesuar › Taşıma Çantası,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Kedi › Aksesuar › Tasma,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Kedi › Aksesuar › Oyuncak,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Kedi › Aksesuar › Kedi Evi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Köpek › Beslenme › Köpek Maması,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Köpek › Beslenme › Yaş Mama,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Köpek › Beslenme › Ödül Maması,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Köpek › Beslenme › Mama Kabı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Köpek › Beslenme › Su Kabı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Köpek › Bakım › Şampuan,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Köpek › Bakım › Tarak,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Köpek › Bakım › Tırnak Makası,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Köpek › Bakım › Ped,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Köpek › Bakım › Ağız Bakımı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Köpek › Aksesuar › Tasma,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Köpek › Aksesuar › Gezdirme Kayışı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Köpek › Aksesuar › Göğüs Tasması,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Köpek › Aksesuar › Köpek Yatağı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Köpek › Aksesuar › Taşıma Çantası,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Köpek › Aksesuar › Oyuncak,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Köpek › Aksesuar › Köpek Kulübesi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Kuş ve Kemirgen › Kuş › Kuş Yemi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Kuş ve Kemirgen › Kuş › Kafes,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Kuş ve Kemirgen › Kuş › Tünek,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Kuş ve Kemirgen › Kuş › Suluk,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Kuş ve Kemirgen › Kuş › Oyuncak,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Kuş ve Kemirgen › Kemirgen › Kemirgen Yemi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Kuş ve Kemirgen › Kemirgen › Kafes,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Kuş ve Kemirgen › Kemirgen › Talaş,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Kuş ve Kemirgen › Kemirgen › Suluk,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Kuş ve Kemirgen › Kemirgen › Oyuncak,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Akvaryum › Akvaryum Ürünleri › Akvaryum,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Akvaryum › Akvaryum Ürünleri › Filtre,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Akvaryum › Akvaryum Ürünleri › Isıtıcı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Akvaryum › Akvaryum Ürünleri › Hava Motoru,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Akvaryum › Akvaryum Ürünleri › Aydınlatma,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Akvaryum › Akvaryum Ürünleri › Balık Yemi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Pet Shop › Akvaryum › Akvaryum Ürünleri › Dekor,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Otomotiv Aksesuar › Araç İçi › Konfor › Koltuk Kılıfı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Otomotiv Aksesuar › Araç İçi › Konfor › Paspas,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Otomotiv Aksesuar › Araç İçi › Konfor › Direksiyon Kılıfı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Otomotiv Aksesuar › Araç İçi › Konfor › Güneşlik,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Otomotiv Aksesuar › Araç İçi › Konfor › Organizer,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Otomotiv Aksesuar › Araç İçi › Konfor › Araç İçi Buzdolabı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Otomotiv Aksesuar › Araç İçi › Elektronik › Araç Kamerası,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Otomotiv Aksesuar › Araç İçi › Elektronik › Multimedya Sistemi,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Otomotiv Aksesuar › Araç İçi › Elektronik › Navigasyon,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Otomotiv Aksesuar › Araç İçi › Elektronik › FM Transmitter,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Otomotiv Aksesuar › Araç İçi › Elektronik › Araç Şarj Cihazı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Otomotiv Aksesuar › Araç İçi › Elektronik › Park Sensörü,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Otomotiv Aksesuar › Araç İçi › Elektronik › Geri Görüş Kamerası,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Otomotiv Aksesuar › Araç Dışı › Koruma ve Görünüm › Araç Brandası,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Otomotiv Aksesuar › Araç Dışı › Koruma ve Görünüm › Kapı Koruyucu,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Otomotiv Aksesuar › Araç Dışı › Koruma ve Görünüm › Çamurluk,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Otomotiv Aksesuar › Araç Dışı › Koruma ve Görünüm › Spoiler,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Otomotiv Aksesuar › Araç Dışı › Koruma ve Görünüm › Rüzgarlık,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Otomotiv Aksesuar › Araç Dışı › Koruma ve Görünüm › Sticker ve Folyo,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Otomotiv Aksesuar › Araç Dışı › Taşıma › Tavan Barı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Otomotiv Aksesuar › Araç Dışı › Taşıma › Port Bagaj,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Otomotiv Aksesuar › Araç Dışı › Taşıma › Bisiklet Taşıyıcı,renk,false,7,attributesHash sorted option ids,DB leaf currently missing attrs
Otomotiv Aksesuar › Araç Dışı › Taşıma › Çeki Demiri,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Oto Şampuanı,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
Otomotiv Aksesuar › Bakım ve Temizlik › Temizlik › Cila,renk,false,1,attributesHash sorted option ids,generic plan — refine per leaf in FAZ A
